"GEOID","hhs_0k_10k","hhs_100k_125k","hhs_10k_15k","hhs_125k_150k","hhs_150k_200k","hhs_15k_20k","hhs_20k_25k","hhs_25k_30k","hhs_30k_35k","hhs_35k_40k","hhs_40k_45k","hhs_45k_50k","hhs_50k_60k","hhs_60k_75k","hhs_75k_100k","hhs_above_200k","hhs_total","hhs_below_eli","hhs_below_ami50","hhs_below_ami80","hhs_below_ami100","hhs_below_ami120","pct_below_eli","pct_below_ami50","pct_below_ami80","pct_below_ami100","pct_below_ami120"
"482013134002",20,20,215,34,0,39,31,58,73,18,39,73,23,88,108,23,862,313.7,447.34,595.16,682.616,748.5392,0.363921113689095,0.518955916473318,0.690440835266821,0.791897911832947,0.86837494199536
"482013135001",28,0,41,9,0,19,4,46,26,17,7,5,0,47,6,0,255,98.9,174.71,196.29,240.312,243.9744,0.387843137254902,0.685137254901961,0.769764705882353,0.9424,0.956762352941177
"482013135002",89,0,55,0,0,5,0,53,21,8,25,17,7,26,30,0,336,156.95,228.04,281.82,307.56,325.872,0.467113095238095,0.678690476190476,0.83875,0.915357142857143,0.969857142857143
"482013135003",0,29,27,0,0,5,18,12,0,3,34,19,49,60,5,5,266,51.8,63.89,171.2,227.26,230.312,0.194736842105263,0.240187969924812,0.643609022556391,0.854360902255639,0.865834586466166
"482013136001",97,10,54,7,9,52,9,20,73,43,27,0,52,18,44,0,515,215,332.09,428.26,447.288,474.1456,0.41747572815534,0.644834951456311,0.831572815533981,0.868520388349515,0.920671067961165
"482013136002",210,41,62,0,0,37,51,0,30,0,32,30,0,73,37,0,603,360,390,457.11,526.924,549.5088,0.597014925373134,0.646766169154229,0.758059701492537,0.873837479270315,0.911291542288557
"482013136003",105,32,89,0,0,21,68,21,14,33,10,37,123,42,51,9,655,286.15,338.79,523.94,565.652,596.7824,0.436870229007634,0.517236641221374,0.799908396946565,0.863590839694657,0.911118167938931
"482013137001",18,24,30,0,0,3,12,1,39,5,31,0,38,50,24,0,275,63.15,106.15,180.5,228.248,242.8976,0.229636363636364,0.386,0.656363636363636,0.829992727272727,0.883264
"482013137002",90,3,47,32,0,76,17,3,25,11,73,9,67,63,65,7,588,230.45,264.93,422.41,484.38,524.056,0.391921768707483,0.450561224489796,0.718384353741497,0.823775510204082,0.891251700680272
"482013138001",86,17,94,0,14,29,67,43,8,48,10,0,0,5,6,0,427,282.45,357.24,385.35,390.312,393.9744,0.661475409836066,0.836627634660422,0.902459016393443,0.91407962529274,0.922656674473068
"482013138002",82,0,45,8,0,31,6,46,34,22,10,15,67,19,37,0,422,170.9,257.86,359.33,378.924,401.5088,0.404976303317536,0.611042654028436,0.851492890995261,0.897924170616114,0.951442654028436
"482013138003",28,18,35,0,0,35,41,23,17,26,38,0,0,24,0,0,285,142.45,195.38,244.68,267,267,0.499824561403509,0.685543859649123,0.858526315789474,0.936842105263158,0.936842105263158
"482013138004",93,59,45,13,0,98,100,70,75,42,48,31,73,15,47,0,809,346.5,507.46,676.05,692.444,721.1328,0.428306551297899,0.627268232385661,0.83566131025958,0.855925834363412,0.891387886279357
"482013139001",251,186,37,52,52,0,9,64,40,0,55,60,85,135,97,0,1123,306.6,401,610.45,741.044,800.2528,0.273018699910953,0.357079252003562,0.543588601959038,0.659878895814782,0.71260267141585
"482013139002",107,75,33,38,0,15,89,0,20,0,0,18,77,70,115,21,678,244,264,363.9,434.98,505.176,0.359882005899705,0.389380530973451,0.536725663716814,0.641563421828909,0.745097345132743
"482013139003",73,62,17,0,0,104,22,0,143,0,16,28,19,114,88,0,686,216,359,429.98,540.576,594.2912,0.314868804664723,0.52332361516035,0.626793002915452,0.78801166180758,0.866313702623907
"482013140011",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,18,0,0,0,0,0,0,0,0,0,0
"482013140012",86,10,37,23,13,0,0,19,0,61,62,40,0,47,16,0,414,125.85,180.43,308.29,352.832,362.5984,0.303985507246377,0.435821256038647,0.744661835748792,0.852251207729469,0.87584154589372
"482013140013",137,98,44,146,34,10,28,50,11,47,25,96,85,203,216,37,1267,226.5,309.61,547.21,747.232,879.0784,0.178768745067088,0.244364640883978,0.431894238358327,0.589764798737174,0.693826677190213
"482013140021",80,0,30,30,0,105,101,0,0,32,100,153,0,76,30,0,737,316,336.16,606.32,678.56,696.872,0.42876526458616,0.456119402985075,0.822686567164179,0.920705563093623,0.94555223880597
"482013140022",22,32,0,38,29,0,0,0,0,0,0,0,113,43,114,0,391,22,22,138.01,183.928,253.5136,0.0562659846547315,0.0562659846547315,0.352966751918159,0.470404092071611,0.648372378516624
"482013140023",68,60,90,35,0,27,0,36,89,55,0,27,83,62,50,0,682,190.4,344.65,479.34,539.6,570.12,0.279178885630499,0.505351906158358,0.702844574780059,0.791202346041056,0.835953079178886
"482013140024",75,172,0,0,0,106,0,0,95,25,0,0,134,0,54,0,661,181,291.75,435,437.808,470.7696,0.273827534039334,0.441376701966717,0.658093797276853,0.662341906202723,0.712208169440242
"482013140025",106,29,23,0,16,0,123,144,73,68,60,101,325,22,88,35,1213,273.6,511.84,1024.54,1049.576,1103.2912,0.22555647155812,0.421962077493817,0.844633140972795,0.865272877164056,0.909555812036274
"482013143001",107,0,63,0,12,0,32,84,0,0,17,12,0,5,10,0,342,214.6,286,315.35,320.52,326.624,0.627485380116959,0.83625730994152,0.922076023391813,0.93719298245614,0.955040935672515
"482013143002",126,0,66,0,0,54,61,0,15,35,83,96,79,41,34,0,690,307,344.05,617.87,657.768,678.5216,0.444927536231884,0.498623188405797,0.895463768115942,0.953286956521739,0.983364637681159
"482013143003",129,103,42,0,50,90,120,85,89,149,29,14,78,56,184,0,1218,393.75,648.87,828.92,890.568,1002.8816,0.323275862068966,0.532733990147783,0.68055829228243,0.731172413793103,0.823383908045977
"482013144001",122,37,47,34,54,24,31,9,21,25,58,64,96,78,84,9,793,225.35,269.75,502.46,579.368,630.6416,0.284174022698613,0.340163934426229,0.633619167717528,0.730602774274905,0.7952605296343
"482013144002",209,45,41,73,53,13,31,19,24,19,66,67,131,145,150,70,1156,296.85,348.97,630.15,772.8,864.36,0.256790657439446,0.301877162629758,0.545112456747405,0.668512110726644,0.747716262975779
"482013201001",97,8,43,0,0,60,20,52,36,72,65,41,32,53,30,0,609,227.8,353.36,521.71,572.56,590.872,0.374055829228243,0.580229885057471,0.856666666666667,0.940164203612479,0.970233169129721
"482013201002",17,32,13,49,0,11,10,18,53,9,15,9,51,12,58,7,364,53.7,127.67,206.84,221.016,256.4192,0.147527472527473,0.350741758241758,0.568241758241758,0.607186813186813,0.704448351648352
"482013202001",74,0,15,0,20,0,52,41,60,104,39,25,44,73,132,28,707,147.15,307.52,459.11,533.864,614.4368,0.208132956152758,0.434964639321075,0.649377652050919,0.755111739745403,0.869076096181047
"482013202002",0,0,0,0,0,39,0,0,0,0,21,0,15,0,16,0,91,39,39,75,75.832,85.5984,0.428571428571429,0.428571428571429,0.824175824175824,0.833318681318681,0.940641758241758
"482013202003",78,14,0,19,7,0,39,0,0,0,18,36,36,9,0,13,269,117,117,207.63,216,216,0.434944237918216,0.434944237918216,0.77185873605948,0.802973977695167,0.802973977695167
"482013202004",32,17,43,112,0,101,12,126,0,14,58,0,42,27,101,0,685,206.9,322.82,429.89,460.252,521.9024,0.302043795620438,0.471270072992701,0.627576642335766,0.671900729927007,0.761901313868613
"482013205001",6,11,85,51,42,24,39,60,60,16,70,44,38,126,45,0,717,163,284.08,450.82,570.34,597.808,0.227336122733612,0.396206415620642,0.628758716875872,0.795453277545328,0.83376290097629
"482013205002",15,50,0,26,17,17,88,6,10,36,14,26,48,72,140,0,565,120.9,158.68,265.04,339.28,424.736,0.213982300884956,0.280849557522124,0.469097345132743,0.600495575221239,0.751745132743363
"482013206011",55,66,120,26,39,13,21,59,73,30,36,19,56,129,85,0,827,217.85,359.9,491.03,615.42,667.304,0.263422007255139,0.435187424425635,0.593748488512696,0.74415961305925,0.806897218863362
"482013206021",152,35,82,0,0,42,33,53,0,50,0,8,56,58,0,0,569,316.95,393.5,480.06,534,534,0.557029876977153,0.691564147627416,0.843690685413005,0.938488576449912,0.938488576449912
"482013206022",17,40,18,0,18,65,0,41,21,0,100,57,41,19,0,10,447,106.15,162,361.33,379,379,0.237472035794183,0.36241610738255,0.80834451901566,0.847874720357942,0.847874720357942
"482013206023",32,57,0,0,11,0,0,29,9,8,22,0,50,143,64,0,425,36.35,75.04,160.01,296.328,335.3936,0.0855294117647059,0.176564705882353,0.376494117647059,0.697242352941176,0.789161411764706
"482013207001",94,93,71,18,42,121,68,35,75,81,49,61,49,68,165,25,1115,359.25,515.03,708.76,780.58,881.296,0.32219730941704,0.461910313901345,0.635659192825112,0.700071748878924,0.7904
"482013207002",91,6,47,28,0,18,0,17,60,41,0,29,13,29,47,0,426,158.55,258.83,318.03,347.444,376.1328,0.372183098591549,0.607582159624413,0.746549295774648,0.815596244131455,0.882940845070422
"482013208001",31,0,0,49,0,0,0,0,11,24,37,20,53,29,41,0,295,31,57.12,178.03,207.132,232.1584,0.105084745762712,0.193627118644068,0.603491525423729,0.702142372881356,0.786977627118644
"482013208002",10,30,36,0,0,103,14,20,0,96,33,29,24,29,41,0,465,166,243.48,367.03,396.132,421.1584,0.356989247311828,0.523612903225806,0.789311827956989,0.851896774193548,0.905716989247312
"482013208003",32,18,79,20,31,22,47,9,61,9,95,72,57,30,101,36,719,181.35,255.67,485.1,518.252,579.9024,0.252225312934631,0.355591098748261,0.674687065368567,0.720795549374131,0.806540194714882
"482013209001",46,41,0,0,0,69,169,0,50,75,0,0,0,89,46,0,585,284,381.25,415.23,500.392,528.4704,0.485470085470085,0.651709401709402,0.709794871794872,0.85537094017094,0.903368205128205
"482013209002",54,44,0,0,0,9,19,31,18,46,88,0,130,72,88,0,599,86.65,159.98,400.04,471.576,525.2912,0.14465776293823,0.267078464106845,0.667846410684474,0.787272120200334,0.876946911519199
"482013209003",0,43,0,65,0,69,27,40,22,0,136,10,57,33,0,16,518,102,158,363.31,394,394,0.196911196911197,0.305019305019305,0.701370656370656,0.760617760617761,0.760617760617761
"482013209004",0,114,0,83,0,25,18,59,0,0,22,53,0,125,77,0,576,51.85,102,185.75,306.004,353.0048,0.0900173611111111,0.177083333333333,0.322482638888889,0.531256944444444,0.612855555555555
"482013210001",54,85,20,0,13,52,37,11,84,22,0,0,21,18,15,0,432,164.65,271.86,302.26,319.78,328.936,0.381134259259259,0.629305555555556,0.699675925925926,0.740231481481481,0.761425925925926
"482013210002",0,13,40,28,45,12,53,29,11,12,0,13,141,0,0,0,397,109.35,152.56,311,311,311,0.27544080604534,0.384282115869018,0.783375314861461,0.783375314861461,0.783375314861461
"482013210003",86,52,33,13,0,30,15,184,202,32,56,42,37,0,0,0,782,191.6,570.16,717,717,717,0.245012787723785,0.729104859335038,0.916879795396419,0.916879795396419,0.916879795396419
"482013210004",36,22,41,0,20,20,0,0,0,50,0,0,0,126,77,0,392,97,128.5,155.82,277.004,324.0048,0.247448979591837,0.32780612244898,0.3975,0.706642857142857,0.826542857142857
"482013210005",0,55,59,29,27,0,12,31,11,29,16,77,43,144,96,0,629,75.65,131.27,288.08,426.992,485.5904,0.12027027027027,0.208696343402226,0.457996820349762,0.678842607313196,0.772003815580286
"482013211001",94,71,26,128,61,15,28,141,115,140,10,76,113,169,135,31,1353,184.15,507.2,769.83,934.02,1016.424,0.13610495195861,0.374870657797487,0.568980044345898,0.690332594235033,0.751237250554324
"482013211002",7,86,0,28,44,53,58,73,35,32,22,80,46,136,185,0,885,128.95,246.16,415.52,551.62,664.544,0.145706214689266,0.278146892655367,0.469514124293785,0.623299435028249,0.750897175141243
"482013211003",0,22,0,14,7,42,16,0,0,11,38,29,47,0,51,0,277,58,64.93,183,185.652,216.7824,0.209386281588448,0.234404332129964,0.660649819494585,0.670223826714801,0.782607942238267
"482013212001",60,42,67,0,8,67,78,0,56,0,75,72,28,0,11,0,564,272,328,503,503.572,510.2864,0.482269503546099,0.581560283687943,0.891843971631206,0.892858156028369,0.904763120567376
"482013212002",70,0,40,15,7,50,20,47,23,29,18,45,0,51,11,0,426,187.05,268.27,345.57,393.572,400.2864,0.439084507042254,0.629741784037559,0.811197183098592,0.9238779342723,0.939639436619718
"482013213001",24,23,22,27,0,69,51,126,50,67,20,148,52,80,51,0,810,184.9,384.21,634.6,711.652,742.7824,0.228271604938272,0.474333333333333,0.783456790123457,0.878582716049383,0.917015308641975
"482013213002",36,0,48,0,8,62,9,69,168,35,28,56,112,43,82,0,756,165.35,414.05,626.01,670.264,720.3168,0.218716931216931,0.547685185185185,0.828055555555556,0.886592592592593,0.9528
"482013213003",40,70,6,58,55,24,24,14,17,34,0,58,12,53,19,31,515,96.1,146.42,232.71,282.988,294.5856,0.186601941747573,0.284310679611651,0.451864077669903,0.549491262135922,0.572010873786408
"482013214011",42,90,35,5,0,25,68,66,56,46,38,58,110,38,67,0,744,179.9,320.98,546.66,585.484,626.3808,0.241801075268817,0.431424731182796,0.734758064516129,0.786940860215054,0.841909677419355
"482013214012",13,0,0,10,13,20,68,34,12,33,0,19,16,21,82,0,341,106.1,167.79,216.47,240.264,290.3168,0.311143695014663,0.492052785923754,0.634809384164223,0.70458651026393,0.851368914956012
"482013214021",37,6,6,0,0,0,15,23,18,13,51,13,26,114,14,0,336,61.45,107.19,209.98,316.728,325.2736,0.182886904761905,0.319017857142857,0.624940476190476,0.942642857142857,0.96807619047619
"482013214022",21,78,0,0,9,12,16,0,0,66,14,0,0,54,15,11,296,49,90.58,132.78,183.78,192.936,0.165540540540541,0.306013513513514,0.448581081081081,0.620878378378378,0.651810810810811
"482013214023",23,69,23,53,0,15,0,0,23,62,9,36,77,95,82,8,575,61,123.06,274.65,367.264,417.3168,0.106086956521739,0.214017391304348,0.477652173913043,0.63872,0.725768347826087
"482013215001",113,24,106,33,0,84,89,31,43,42,53,18,131,48,21,10,846,396.65,492.46,713.36,759.092,771.9104,0.468853427895981,0.582104018912529,0.843215130023641,0.897271867612293,0.912423640661938
"482013216001",37,18,0,9,22,8,0,0,36,10,16,58,61,125,28,0,428,45,87.3,234.75,352.456,369.5472,0.105140186915888,0.203971962616822,0.548481308411215,0.823495327102804,0.863428037383178
"482013216002",0,17,0,25,0,0,9,8,16,40,19,0,47,57,9,0,247,10.2,58.2,142.99,196.468,201.9616,0.0412955465587045,0.235627530364372,0.578906882591093,0.795417004048583,0.817658299595142
"482013216003",80,48,0,8,22,29,42,84,10,8,0,7,25,71,85,9,528,163.6,250.04,289.97,360.42,412.304,0.309848484848485,0.473560606060606,0.549185606060606,0.682613636363636,0.780878787878788
"482013216004",29,17,35,34,0,11,0,48,24,38,10,21,15,56,81,19,438,82.2,170.94,234.92,291.212,340.6544,0.187671232876712,0.39027397260274,0.53634703196347,0.664867579908676,0.777749771689498
"482013216005",9,9,9,29,6,18,0,8,8,0,10,7,26,18,78,0,235,37.2,52,96.26,117.056,164.6672,0.158297872340426,0.221276595744681,0.409617021276596,0.498110638297872,0.700711489361702
"482013217001",22,85,17,12,10,54,11,18,5,21,27,32,28,45,90,27,504,106.7,140.23,238.15,284.68,339.616,0.211706349206349,0.278234126984127,0.472519841269841,0.56484126984127,0.67384126984127
"482013217002",21,52,11,2,32,5,72,15,9,22,12,35,39,95,73,6,501,111.25,146.86,247.65,339.796,384.3552,0.222055888223553,0.29313373253493,0.494311377245509,0.678235528942116,0.767176047904192
"482013218001",74,8,19,24,13,67,20,38,16,0,69,25,11,118,99,0,601,185.7,234,347.26,462.148,522.5776,0.308985024958403,0.389351081530782,0.577803660565724,0.768965058236273,0.869513477537438
"482013218002",0,0,19,0,26,64,43,94,20,0,11,34,0,104,53,0,468,140.1,240,292.28,391.756,424.1072,0.299358974358974,0.512820512820513,0.624529914529914,0.83708547008547,0.906211965811966
"482013219001",22,67,24,0,50,0,13,0,0,50,0,0,82,26,22,0,356,59,90.5,192.82,218.144,231.5728,0.165730337078652,0.254213483146067,0.541629213483146,0.61276404494382,0.650485393258427
"482013219002",34,26,0,0,0,16,24,28,98,20,0,32,68,9,68,23,446,78.2,212.6,320.63,332.536,374.0432,0.175336322869955,0.476681614349776,0.71890134529148,0.745596412556054,0.838661883408072
"482013219003",0,84,38,0,0,11,36,23,15,17,70,0,35,91,51,10,481,88.45,133.71,251.37,338.652,369.7824,0.183887733887734,0.277983367983368,0.522598752598753,0.704058212058212,0.768778378378378
"482013219004",24,0,17,0,0,7,0,0,45,0,16,2,31,33,110,0,285,48,93,144.31,180.72,247.864,0.168421052631579,0.326315789473684,0.506350877192982,0.634105263157895,0.869698245614035
"482013220001",80,19,0,0,0,27,35,51,23,28,33,14,99,0,38,0,447,149.65,233.64,390,391.976,415.1712,0.334787472035794,0.522684563758389,0.87248322147651,0.876903803131991,0.928794630872483
"482013220002",41,0,0,0,0,36,21,11,43,33,0,0,4,16,0,9,214,99.65,172.79,190.12,205,205,0.465654205607477,0.807429906542056,0.888411214953271,0.957943925233645,0.957943925233645
"482013220003",106,49,58,0,0,80,129,113,82,71,47,50,57,56,73,0,971,389.95,612.73,796.92,852.796,897.3552,0.401596292481977,0.631029866117405,0.820720906282183,0.878265705458291,0.924155715756952
"482013221001",73,2,9,0,18,55,21,22,63,39,47,20,11,69,34,0,483,161.3,267.57,364.83,430.768,451.5216,0.333954451345756,0.553975155279503,0.755341614906832,0.891859213250518,0.934827329192547
"482013221002",23,0,32,0,0,20,0,50,0,45,0,0,54,19,6,0,249,82.5,153.35,225.33,243.312,246.9744,0.331325301204819,0.615863453815261,0.904939759036145,0.977156626506024,0.991865060240964
"482013221003",17,49,7,7,7,18,61,67,23,22,29,46,24,59,3,0,439,113.05,206.86,318.13,373.156,374.9872,0.25751708428246,0.47120728929385,0.724669703872437,0.850013667425968,0.854184965831435
"482013222001",56,18,33,0,0,46,84,43,34,37,13,46,45,27,18,13,513,225.45,319.31,438.89,464.936,475.9232,0.439473684210526,0.622436647173489,0.855536062378168,0.906307992202729,0.927725536062378
"482013226001",18,18,0,12,0,0,8,105,36,13,5,66,12,136,134,0,563,41.75,175.19,272.52,405.968,487.7616,0.0741563055062167,0.311172291296625,0.48404973357016,0.721079928952043,0.866361634103019
"482013226002",40,116,13,10,0,22,78,16,6,34,13,0,60,26,173,0,607,155.4,196.42,283.82,316.996,422.5952,0.256013179571664,0.323591433278418,0.467578253706755,0.522233937397035,0.696202965403624
"482013226003",31,16,0,9,49,7,47,85,7,10,76,62,26,74,55,0,554,97.75,183.3,356.18,427.86,461.432,0.1764440433213,0.33086642599278,0.642924187725632,0.772310469314079,0.832909747292419
"482013227001",28,41,63,26,0,30,0,0,32,56,25,29,51,86,167,0,634,121,188.28,320.02,408.684,510.6208,0.190851735015773,0.296971608832808,0.504763406940063,0.644611987381704,0.805395583596215
"482013227002",116,0,0,62,0,138,36,20,0,15,13,45,68,63,67,0,643,293,319.45,455.41,517.484,558.3808,0.455676516329705,0.496811819595645,0.708258164852255,0.804796267496112,0.868399377916019
"482013227003",17,0,15,0,14,14,43,15,0,0,31,14,56,64,49,0,332,91.25,104,209.48,271.548,301.4576,0.274849397590361,0.313253012048193,0.630963855421687,0.817915662650602,0.908004819277109
"482013227004",14,0,61,0,14,14,95,63,20,0,0,44,25,153,69,0,572,193.45,267,346.71,492.588,534.7056,0.338199300699301,0.466783216783217,0.606136363636364,0.861167832167832,0.9348
"482013228001",15,17,5,0,0,19,27,18,42,7,0,30,79,52,120,8,439,68.7,130.41,245.64,300.24,373.488,0.156492027334852,0.297061503416856,0.559544419134396,0.683917995444191,0.85076993166287
"482013228002",16,7,35,26,0,35,40,0,7,0,8,0,46,22,27,0,269,126,133,188.54,210.404,226.8848,0.468401486988848,0.494423791821561,0.70089219330855,0.782171003717472,0.843437918215613
"482013228003",32,48,23,41,0,14,95,0,8,34,31,24,25,49,76,0,500,164,193.42,289.43,338.952,385.3424,0.328,0.38684,0.57886,0.677904,0.7706848
"482013228004",15,22,46,9,31,29,5,53,52,23,7,32,26,61,45,5,461,102.95,214.49,292.27,351.34,378.808,0.223318872017354,0.46527114967462,0.633991323210412,0.762125813449024,0.821709327548807
"482013229001",33,47,27,56,0,25,22,61,66,26,11,23,42,159,46,0,644,116.15,250.38,347.13,497.392,525.4704,0.180357142857143,0.388788819875776,0.539021739130435,0.772347826086957,0.815947826086957
"482013229002",28,0,29,0,0,3,23,0,0,22,0,27,21,16,32,0,201,83,96.86,154.12,170.664,190.1968,0.412935323383085,0.481890547263682,0.766766169154229,0.849074626865672,0.946252736318408
"482013229003",11,48,37,0,0,0,31,0,20,11,18,35,36,43,47,0,337,79,105.93,202.01,244.444,273.1328,0.234421364985163,0.31433234421365,0.599436201780415,0.725353115727003,0.810483086053412
"482013230001",30,13,71,12,0,49,154,227,200,0,42,23,69,111,0,0,1001,338.05,731,872.77,976,976,0.337712287712288,0.73026973026973,0.871898101898102,0.975024975024975,0.975024975024975
"482013230002",13,35,0,53,0,32,0,33,15,107,0,25,65,38,37,27,480,49.95,160.41,292.66,329.924,352.5088,0.1040625,0.3341875,0.609708333333333,0.687341666666667,0.734393333333333
